sale_id,store_id,sold_at,business_date,sale_type,tender_type,subtotal,discount_total,tax_total,total
1376,1,2026-01-15T12:13:48+05:30,2026-01-15,sale,mobile,99.00,0.00,1.50,100.50
1377,1,2026-01-15T15:57:44+05:30,2026-01-15,sale,cash,888.00,0.00,74.75,962.75
1378,1,2026-01-15T11:30:11+05:30,2026-01-15,sale,mobile,1145.00,0.00,57.25,1202.25
1379,1,2026-01-15T17:16:58+05:30,2026-01-15,sale,mobile,545.00,0.00,27.25,572.25
1380,1,2026-01-15T18:09:27+05:30,2026-01-15,sale,card,500.00,0.00,23.25,523.25
1381,1,2026-01-15T16:25:07+05:30,2026-01-15,sale,cash,190.00,0.00,9.50,199.50
1382,1,2026-01-15T19:23:56+05:30,2026-01-15,sale,mobile,810.00,0.00,40.50,850.50
1383,1,2026-01-15T08:58:07+05:30,2026-01-15,sale,cash,2124.00,0.00,160.80,2284.80
1384,1,2026-01-15T09:01:54+05:30,2026-01-15,sale,cash,1213.00,0.00,60.65,1273.65
1385,1,2026-01-15T18:46:27+05:30,2026-01-15,sale,mobile,573.00,0.00,39.70,612.70
1386,1,2026-01-15T17:59:01+05:30,2026-01-15,sale,mobile,402.00,0.00,20.10,422.10
1387,1,2026-01-15T15:11:58+05:30,2026-01-15,sale,mobile,114.00,0.00,5.70,119.70
1388,1,2026-01-15T20:25:14+05:30,2026-01-15,sale,cash,1015.00,0.00,62.25,1077.25
1389,1,2026-01-15T21:50:04+05:30,2026-01-15,sale,mobile,379.00,45.00,18.95,397.95
1390,1,2026-01-15T12:12:06+05:30,2026-01-15,sale,card,320.00,0.00,16.00,336.00
1391,1,2026-01-15T18:19:48+05:30,2026-01-15,sale,card,25.00,0.00,0.00,25.00
1392,1,2026-01-15T18:51:26+05:30,2026-01-15,sale,cash,2208.00,0.00,140.17,2348.17
1393,1,2026-01-15T12:43:38+05:30,2026-01-15,sale,cash,1054.00,0.00,124.80,1178.80
1394,1,2026-01-15T19:20:33+05:30,2026-01-15,sale,voucher,1064.00,0.00,63.60,1127.60
1395,1,2026-01-15T17:38:32+05:30,2026-01-15,sale,mobile,274.00,0.00,23.85,297.85
1396,1,2026-01-15T17:35:11+05:30,2026-01-15,sale,mobile,49.00,0.00,19.60,68.60
1397,1,2026-01-15T15:28:07+05:30,2026-01-15,sale,mobile,40.00,0.00,7.20,47.20
1398,1,2026-01-15T21:06:50+05:30,2026-01-15,sale,mobile,319.00,0.00,15.95,334.95
1399,1,2026-01-15T13:22:44+05:30,2026-01-15,sale,mobile,1107.00,0.00,99.20,1206.20
1400,1,2026-01-15T19:48:27+05:30,2026-01-15,sale,mobile,748.00,0.00,88.79,836.79
1401,1,2026-01-15T20:02:59+05:30,2026-01-15,sale,mobile,210.00,0.00,21.60,231.60
1402,1,2026-01-15T08:43:58+05:30,2026-01-15,sale,mobile,1154.00,0.00,145.90,1299.90
1403,1,2026-01-15T08:06:51+05:30,2026-01-15,sale,cash,1200.00,0.00,51.00,1251.00
1404,1,2026-01-15T19:26:35+05:30,2026-01-15,sale,mobile,250.00,0.00,12.50,262.50
1405,1,2026-01-15T14:52:12+05:30,2026-01-15,sale,card,255.00,0.00,17.95,272.95
1406,1,2026-01-15T13:38:54+05:30,2026-01-15,sale,mobile,429.00,0.00,21.45,450.45
1407,1,2026-01-15T17:56:05+05:30,2026-01-15,sale,mobile,50.00,0.00,2.50,52.50
1408,1,2026-01-15T10:09:08+05:30,2026-01-15,sale,mobile,120.00,0.00,21.60,141.60
1409,1,2026-01-15T13:07:59+05:30,2026-01-15,sale,mobile,749.00,0.00,37.45,786.45
1410,1,2026-01-15T18:29:02+05:30,2026-01-15,sale,mobile,820.00,0.00,48.80,868.80
1411,1,2026-01-15T13:12:34+05:30,2026-01-15,sale,mobile,710.00,0.00,35.50,745.50
1412,1,2026-01-15T18:34:42+05:30,2026-01-15,sale,card,1082.00,0.00,60.20,1142.20
1413,1,2026-01-15T17:40:31+05:30,2026-01-15,sale,cash,675.00,0.00,33.75,708.75
1414,1,2026-01-15T18:46:26+05:30,2026-01-15,sale,voucher,509.00,0.00,55.35,564.35
1415,1,2026-01-15T19:14:10+05:30,2026-01-15,sale,mobile,165.00,0.00,8.25,173.25
1416,1,2026-01-15T18:49:59+05:30,2026-01-15,sale,mobile,440.00,0.00,22.00,462.00
1417,1,2026-01-15T18:49:44+05:30,2026-01-15,sale,mobile,400.00,0.00,27.80,427.80
1418,1,2026-01-15T17:55:44+05:30,2026-01-15,sale,cash,200.00,0.00,10.00,210.00
1419,1,2026-01-15T11:13:06+05:30,2026-01-15,sale,mobile,964.00,0.00,60.65,1024.65
1420,1,2026-01-15T18:13:52+05:30,2026-01-15,sale,card,1180.00,0.00,59.00,1239.00
1421,1,2026-01-15T11:52:39+05:30,2026-01-15,sale,cash,1150.00,0.00,57.50,1207.50
1422,1,2026-01-15T21:16:46+05:30,2026-01-15,sale,mobile,333.00,0.00,24.32,357.32
1423,1,2026-01-15T17:24:55+05:30,2026-01-15,sale,card,424.00,0.00,48.35,472.35
1424,1,2026-01-15T11:55:13+05:30,2026-01-15,sale,mobile,378.00,0.00,18.90,396.90
1425,1,2026-01-15T16:37:21+05:30,2026-01-15,sale,cash,231.50,27.50,11.58,243.08
1426,1,2026-01-15T17:46:07+05:30,2026-01-15,sale,mobile,1364.00,0.00,66.20,1430.20
1427,1,2026-01-15T17:04:22+05:30,2026-01-15,sale,mobile,1194.00,0.00,58.25,1252.25
1428,1,2026-01-15T15:04:05+05:30,2026-01-15,sale,mobile,149.00,0.00,7.45,156.45
1429,1,2026-01-15T16:36:00+05:30,2026-01-15,sale,mobile,818.00,0.00,112.30,930.30
1430,1,2026-01-15T10:20:23+05:30,2026-01-15,sale,cash,305.00,0.00,34.75,339.75
1431,1,2026-01-15T18:55:46+05:30,2026-01-15,sale,mobile,378.00,0.00,14.40,392.40
1432,1,2026-01-15T10:44:22+05:30,2026-01-15,sale,mobile,250.00,0.00,12.50,262.50
1433,1,2026-01-15T19:21:11+05:30,2026-01-15,sale,mobile,348.00,0.00,37.94,385.94
1434,1,2026-01-15T20:33:16+05:30,2026-01-15,sale,card,774.00,0.00,154.62,928.62
1435,1,2026-01-15T21:14:27+05:30,2026-01-15,sale,mobile,403.50,79.50,11.93,415.43
1436,1,2026-01-15T10:33:01+05:30,2026-01-15,sale,card,1229.00,0.00,67.82,1296.82
1437,1,2026-01-15T16:46:06+05:30,2026-01-15,sale,cash,266.50,22.50,21.13,287.63
1438,1,2026-01-15T10:41:56+05:30,2026-01-15,sale,mobile,79.00,0.00,31.60,110.60
1439,1,2026-01-15T08:49:14+05:30,2026-01-15,return,mobile,-35.00,0.00,-0.00,-35.00
1440,1,2026-01-16T21:01:54+05:30,2026-01-16,sale,cash,465.00,0.00,15.50,480.50
1441,1,2026-01-16T18:23:46+05:30,2026-01-16,sale,voucher,732.00,0.00,60.15,792.15
1442,1,2026-01-16T12:40:35+05:30,2026-01-16,sale,cash,145.00,0.00,7.25,152.25
1443,1,2026-01-16T16:20:19+05:30,2026-01-16,sale,mobile,610.00,0.00,46.10,656.10
1444,1,2026-01-16T14:56:08+05:30,2026-01-16,sale,mobile,98.00,0.00,4.90,102.90
1445,1,2026-01-16T08:19:07+05:30,2026-01-16,sale,cash,934.00,0.00,45.45,979.45
1446,1,2026-01-16T11:21:48+05:30,2026-01-16,sale,card,980.00,0.00,49.00,1029.00
1447,1,2026-01-16T20:56:32+05:30,2026-01-16,sale,cash,1058.00,0.00,70.97,1128.97
1448,1,2026-01-16T08:25:31+05:30,2026-01-16,sale,voucher,1049.00,0.00,52.45,1101.45
1449,1,2026-01-16T10:03:59+05:30,2026-01-16,sale,mobile,239.00,0.00,11.95,250.95
1450,1,2026-01-16T13:14:30+05:30,2026-01-16,sale,cash,618.00,0.00,34.40,652.40
1451,1,2026-01-16T18:32:59+05:30,2026-01-16,sale,cash,165.00,0.00,8.25,173.25
1452,1,2026-01-16T16:34:28+05:30,2026-01-16,sale,mobile,1283.00,0.00,107.42,1390.42
1453,1,2026-01-16T13:20:25+05:30,2026-01-16,sale,mobile,489.00,0.00,43.95,532.95
1454,1,2026-01-16T18:02:18+05:30,2026-01-16,sale,mobile,390.00,0.00,19.50,409.50
1455,1,2026-01-16T10:35:44+05:30,2026-01-16,sale,mobile,268.00,0.00,55.17,323.17
1456,1,2026-01-16T12:46:35+05:30,2026-01-16,sale,card,285.00,0.00,14.25,299.25
1457,1,2026-01-16T16:15:17+05:30,2026-01-16,sale,cash,120.00,0.00,6.00,126.00
1458,1,2026-01-16T11:41:40+05:30,2026-01-16,sale,mobile,1678.00,0.00,117.62,1795.62
1459,1,2026-01-16T14:39:21+05:30,2026-01-16,sale,mobile,2574.00,0.00,161.20,2735.20
1460,1,2026-01-16T20:49:50+05:30,2026-01-16,sale,card,159.00,0.00,7.95,166.95
1461,1,2026-01-16T14:21:07+05:30,2026-01-16,sale,card,110.00,0.00,5.50,115.50
1462,1,2026-01-16T09:13:52+05:30,2026-01-16,sale,cash,599.00,0.00,29.95,628.95
1463,1,2026-01-16T20:54:40+05:30,2026-01-16,sale,cash,433.00,0.00,21.65,454.65
1464,1,2026-01-16T08:09:16+05:30,2026-01-16,sale,cash,250.00,0.00,12.50,262.50
1465,1,2026-01-16T10:11:18+05:30,2026-01-16,sale,mobile,1048.00,0.00,57.60,1105.60
1466,1,2026-01-16T15:09:21+05:30,2026-01-16,sale,card,428.50,79.50,21.43,449.93
1467,1,2026-01-16T12:00:20+05:30,2026-01-16,sale,card,90.00,0.00,4.50,94.50
1468,1,2026-01-16T18:55:39+05:30,2026-01-16,sale,mobile,1075.00,0.00,53.75,1128.75
1469,1,2026-01-16T19:02:38+05:30,2026-01-16,sale,cash,15.00,0.00,0.00,15.00
1470,1,2026-01-16T19:15:35+05:30,2026-01-16,sale,mobile,324.00,0.00,51.17,375.17
1471,1,2026-01-16T16:06:51+05:30,2026-01-16,sale,card,40.00,0.00,2.00,42.00
1472,1,2026-01-16T18:55:09+05:30,2026-01-16,sale,card,533.00,0.00,26.65,559.65
1473,1,2026-01-16T12:33:33+05:30,2026-01-16,sale,card,355.00,0.00,17.75,372.75
1474,1,2026-01-16T18:09:26+05:30,2026-01-16,sale,cash,584.00,0.00,59.75,643.75
1475,1,2026-01-16T20:01:24+05:30,2026-01-16,sale,cash,853.00,0.00,85.29,938.29
1476,1,2026-01-16T19:53:36+05:30,2026-01-16,sale,mobile,735.00,0.00,81.60,816.60
1477,1,2026-01-16T16:38:33+05:30,2026-01-16,sale,mobile,250.00,0.00,12.50,262.50
1478,1,2026-01-16T19:27:55+05:30,2026-01-16,sale,mobile,325.00,0.00,16.25,341.25
1479,1,2026-01-16T11:47:43+05:30,2026-01-16,sale,mobile,697.00,0.00,55.52,752.52
1480,1,2026-01-16T09:14:40+05:30,2026-01-16,sale,mobile,724.00,0.00,63.50,787.50
1481,1,2026-01-16T16:46:45+05:30,2026-01-16,sale,mobile,709.00,0.00,79.90,788.90
1482,1,2026-01-16T16:36:53+05:30,2026-01-16,sale,mobile,703.00,0.00,56.60,759.60
1483,1,2026-01-16T17:10:15+05:30,2026-01-16,sale,card,120.00,0.00,21.60,141.60
1484,1,2026-01-16T21:33:11+05:30,2026-01-16,sale,mobile,1139.00,0.00,63.32,1202.32
1485,1,2026-01-16T11:52:06+05:30,2026-01-16,sale,card,208.00,0.00,16.77,224.77
1486,1,2026-01-16T11:41:52+05:30,2026-01-16,sale,mobile,255.00,0.00,12.75,267.75
1487,1,2026-01-16T19:54:59+05:30,2026-01-16,sale,mobile,1013.00,45.00,71.45,1084.45
1488,1,2026-01-16T12:15:58+05:30,2026-01-16,sale,mobile,1268.00,0.00,57.40,1325.40
1489,1,2026-01-16T12:29:09+05:30,2026-01-16,sale,mobile,420.00,0.00,75.60,495.60
1490,1,2026-01-16T09:46:51+05:30,2026-01-16,sale,card,665.00,0.00,33.25,698.25
1491,1,2026-01-16T10:42:46+05:30,2026-01-16,sale,card,220.00,0.00,39.60,259.60
1492,1,2026-01-16T12:56:33+05:30,2026-01-16,sale,cash,229.00,0.00,11.45,240.45
1493,1,2026-01-16T19:10:02+05:30,2026-01-16,sale,cash,168.00,0.00,8.40,176.40
1494,1,2026-01-16T18:54:23+05:30,2026-01-16,sale,mobile,170.00,0.00,8.50,178.50
1495,1,2026-01-16T08:40:15+05:30,2026-01-16,sale,mobile,507.00,0.00,17.40,524.40
1496,1,2026-01-16T14:05:30+05:30,2026-01-16,sale,cash,79.00,0.00,3.95,82.95
1497,1,2026-01-16T20:18:15+05:30,2026-01-16,sale,card,189.00,0.00,18.55,207.55
1498,1,2026-01-16T17:14:34+05:30,2026-01-16,sale,card,200.00,0.00,10.00,210.00
1499,1,2026-01-16T09:56:43+05:30,2026-01-16,sale,mobile,500.00,0.00,25.00,525.00
1500,1,2026-01-16T21:05:07+05:30,2026-01-16,sale,cash,1158.00,0.00,67.00,1225.00
1501,1,2026-01-16T21:21:56+05:30,2026-01-16,sale,mobile,1309.00,0.00,65.45,1374.45
1502,1,2026-01-16T12:51:50+05:30,2026-01-16,sale,mobile,279.00,0.00,12.70,291.70
1503,1,2026-01-16T18:12:41+05:30,2026-01-16,sale,cash,1013.00,0.00,50.65,1063.65
1504,1,2026-01-16T10:39:55+05:30,2026-01-16,sale,cash,1855.00,0.00,134.49,1989.49
1505,1,2026-01-16T15:46:36+05:30,2026-01-16,sale,mobile,70.00,0.00,12.60,82.60
1506,1,2026-01-16T19:21:56+05:30,2026-01-16,sale,cash,30.00,0.00,1.50,31.50
1507,1,2026-01-16T15:59:38+05:30,2026-01-16,sale,cash,1620.50,32.50,81.03,1701.53
1508,1,2026-01-16T13:45:20+05:30,2026-01-16,sale,mobile,200.00,0.00,55.50,255.50
1509,1,2026-01-16T08:12:41+05:30,2026-01-16,sale,card,410.00,0.00,21.70,431.70
1510,1,2026-01-16T10:22:28+05:30,2026-01-16,sale,mobile,120.00,0.00,6.00,126.00
1511,1,2026-01-16T16:46:06+05:30,2026-01-16,sale,cash,409.00,0.00,26.12,435.12
1512,1,2026-01-16T20:47:46+05:30,2026-01-16,sale,voucher,99.00,0.00,1.50,100.50
1513,1,2026-01-16T17:14:37+05:30,2026-01-16,sale,card,770.00,0.00,72.15,842.15
1514,1,2026-01-16T20:31:50+05:30,2026-01-16,sale,card,774.00,0.00,38.70,812.70
1515,1,2026-01-16T18:53:06+05:30,2026-01-16,sale,cash,40.00,0.00,2.00,42.00
1516,1,2026-01-16T10:48:44+05:30,2026-01-16,sale,card,260.00,0.00,13.00,273.00
1517,1,2026-01-16T13:08:48+05:30,2026-01-16,sale,mobile,1214.00,0.00,72.27,1286.27
1518,1,2026-01-16T16:43:43+05:30,2026-01-16,sale,cash,303.00,0.00,33.22,336.22
1519,1,2026-01-16T09:38:01+05:30,2026-01-16,sale,mobile,1045.00,0.00,72.79,1117.79
1520,1,2026-01-16T18:11:56+05:30,2026-01-16,sale,card,1139.00,0.00,56.95,1195.95
1521,1,2026-01-16T11:39:31+05:30,2026-01-16,sale,mobile,1000.00,0.00,101.35,1101.35
1522,1,2026-01-16T17:05:54+05:30,2026-01-16,sale,voucher,769.00,0.00,36.70,805.70
1523,1,2026-01-16T17:31:21+05:30,2026-01-16,sale,cash,1093.00,0.00,73.32,1166.32
1524,1,2026-01-16T12:49:43+05:30,2026-01-16,sale,mobile,55.00,0.00,2.75,57.75
1525,1,2026-01-16T10:17:13+05:30,2026-01-16,sale,mobile,909.00,0.00,57.02,966.02
1526,1,2026-01-16T16:34:50+05:30,2026-01-16,sale,card,190.00,0.00,9.50,199.50
1527,1,2026-01-16T20:34:55+05:30,2026-01-16,sale,cash,923.00,0.00,106.12,1029.12
1528,1,2026-01-16T13:51:55+05:30,2026-01-16,sale,mobile,190.00,0.00,9.50,199.50
1529,1,2026-01-16T13:43:25+05:30,2026-01-16,sale,mobile,2275.00,0.00,150.25,2425.25
1530,1,2026-01-16T17:20:26+05:30,2026-01-16,sale,cash,1893.00,0.00,94.65,1987.65
1531,1,2026-01-16T10:09:05+05:30,2026-01-16,sale,cash,160.00,0.00,28.80,188.80
1532,1,2026-01-16T17:27:13+05:30,2026-01-16,sale,mobile,280.00,0.00,14.00,294.00
1533,1,2026-01-16T18:37:42+05:30,2026-01-16,sale,cash,350.00,0.00,17.50,367.50
1534,1,2026-01-16T17:20:09+05:30,2026-01-16,sale,cash,1903.00,0.00,95.15,1998.15
1535,1,2026-01-16T18:05:32+05:30,2026-01-16,sale,cash,960.00,0.00,45.00,1005.00
1536,1,2026-01-16T19:27:05+05:30,2026-01-16,sale,card,617.00,0.00,26.90,643.90
1537,1,2026-01-16T20:44:58+05:30,2026-01-16,sale,mobile,270.00,0.00,13.50,283.50
1538,1,2026-01-16T11:31:20+05:30,2026-01-16,sale,mobile,349.00,0.00,20.70,369.70
1539,1,2026-01-16T20:48:52+05:30,2026-01-16,sale,mobile,1620.00,0.00,81.00,1701.00
1540,1,2026-01-16T18:07:55+05:30,2026-01-16,sale,card,229.00,0.00,41.22,270.22
1541,1,2026-01-16T17:54:20+05:30,2026-01-16,sale,mobile,50.00,0.00,2.50,52.50
1542,1,2026-01-16T18:46:22+05:30,2026-01-16,sale,mobile,180.00,0.00,32.40,212.40
1543,1,2026-01-16T15:14:57+05:30,2026-01-16,sale,cash,304.00,0.00,15.20,319.20
1544,1,2026-01-16T18:36:10+05:30,2026-01-16,sale,mobile,218.00,0.00,10.90,228.90
1545,1,2026-01-16T16:20:15+05:30,2026-01-16,sale,card,533.00,0.00,26.65,559.65
1546,1,2026-01-16T09:13:48+05:30,2026-01-16,sale,card,419.00,0.00,20.95,439.95
1547,1,2026-01-16T18:37:34+05:30,2026-01-16,sale,cash,737.00,0.00,35.10,772.10
1548,1,2026-01-16T19:07:40+05:30,2026-01-16,sale,voucher,1550.00,0.00,135.53,1685.53
1549,1,2026-01-17T11:42:07+05:30,2026-01-17,sale,mobile,439.00,0.00,42.10,481.10
1550,1,2026-01-17T14:42:56+05:30,2026-01-17,sale,mobile,329.25,39.75,16.46,345.71
1551,1,2026-01-17T19:41:25+05:30,2026-01-17,sale,mobile,420.00,0.00,21.00,441.00
1552,1,2026-01-17T13:25:46+05:30,2026-01-17,sale,cash,270.00,0.00,12.00,282.00
1553,1,2026-01-17T18:21:15+05:30,2026-01-17,sale,card,864.00,0.00,94.55,958.55
1554,1,2026-01-17T13:36:29+05:30,2026-01-17,sale,mobile,1280.00,0.00,95.50,1375.50
1555,1,2026-01-17T14:17:19+05:30,2026-01-17,sale,voucher,1723.00,0.00,115.92,1838.92
1556,1,2026-01-17T16:10:37+05:30,2026-01-17,sale,cash,2243.00,0.00,110.90,2353.90
1557,1,2026-01-17T18:34:33+05:30,2026-01-17,sale,mobile,732.00,0.00,46.97,778.97
1558,1,2026-01-17T11:05:10+05:30,2026-01-17,sale,card,78.00,0.00,0.00,78.00
1559,1,2026-01-17T18:23:02+05:30,2026-01-17,sale,mobile,590.00,0.00,29.50,619.50
1560,1,2026-01-17T19:53:41+05:30,2026-01-17,sale,mobile,1841.50,32.50,92.08,1933.58
1561,1,2026-01-17T08:29:53+05:30,2026-01-17,sale,cash,908.00,0.00,39.90,947.90
1562,1,2026-01-17T12:13:32+05:30,2026-01-17,sale,cash,165.00,0.00,22.55,187.55
1563,1,2026-01-17T14:12:39+05:30,2026-01-17,sale,cash,1339.00,0.00,66.95,1405.95
1564,1,2026-01-17T10:24:03+05:30,2026-01-17,sale,mobile,3145.00,0.00,209.70,3354.70
1565,1,2026-01-17T09:30:32+05:30,2026-01-17,sale,mobile,636.00,0.00,52.45,688.45
1566,1,2026-01-17T09:08:34+05:30,2026-01-17,sale,mobile,1152.00,0.00,65.92,1217.92
1567,1,2026-01-17T16:25:19+05:30,2026-01-17,sale,mobile,644.00,0.00,32.20,676.20
1568,1,2026-01-17T18:51:10+05:30,2026-01-17,sale,mobile,420.00,0.00,21.00,441.00
1569,1,2026-01-17T13:29:11+05:30,2026-01-17,sale,cash,679.00,0.00,33.95,712.95
1570,1,2026-01-17T08:23:42+05:30,2026-01-17,sale,cash,340.00,0.00,48.90,388.90
1571,1,2026-01-17T18:13:27+05:30,2026-01-17,sale,card,943.00,0.00,43.70,986.70
1572,1,2026-01-17T19:46:53+05:30,2026-01-17,sale,mobile,110.00,0.00,5.50,115.50
1573,1,2026-01-17T15:35:47+05:30,2026-01-17,sale,card,195.00,0.00,9.75,204.75
1574,1,2026-01-17T13:52:42+05:30,2026-01-17,sale,mobile,330.00,0.00,28.20,358.20
1575,1,2026-01-17T12:15:30+05:30,2026-01-17,sale,cash,1094.00,0.00,54.70,1148.70
1576,1,2026-01-17T18:31:30+05:30,2026-01-17,sale,cash,470.00,0.00,23.50,493.50
1577,1,2026-01-17T10:18:57+05:30,2026-01-17,sale,voucher,1042.00,0.00,52.10,1094.10
1578,1,2026-01-17T11:23:10+05:30,2026-01-17,sale,card,155.00,0.00,7.75,162.75
1579,1,2026-01-17T15:20:56+05:30,2026-01-17,sale,cash,595.00,0.00,29.75,624.75
1580,1,2026-01-17T17:05:32+05:30,2026-01-17,sale,mobile,294.00,0.00,21.07,315.07
1581,1,2026-01-17T21:57:41+05:30,2026-01-17,sale,cash,1456.00,0.00,131.17,1587.17
1582,1,2026-01-17T18:09:13+05:30,2026-01-17,sale,cash,1097.00,0.00,89.82,1186.82
1583,1,2026-01-17T16:02:20+05:30,2026-01-17,sale,mobile,524.00,0.00,26.20,550.20
1584,1,2026-01-17T20:51:52+05:30,2026-01-17,sale,card,804.00,0.00,40.20,844.20
1585,1,2026-01-17T16:42:44+05:30,2026-01-17,sale,card,734.00,0.00,56.20,790.20
1586,1,2026-01-17T20:03:24+05:30,2026-01-17,sale,card,765.00,30.00,34.25,799.25
1587,1,2026-01-17T17:54:27+05:30,2026-01-17,sale,mobile,899.00,0.00,60.55,959.55
1588,1,2026-01-17T10:37:59+05:30,2026-01-17,sale,cash,330.00,0.00,34.05,364.05
1589,1,2026-01-17T15:00:54+05:30,2026-01-17,sale,mobile,59.00,0.00,2.95,61.95
1590,1,2026-01-17T18:15:15+05:30,2026-01-17,sale,cash,451.50,79.50,34.78,486.28
1591,1,2026-01-17T08:49:26+05:30,2026-01-17,sale,mobile,619.00,0.00,30.95,649.95
1592,1,2026-01-17T15:31:01+05:30,2026-01-17,sale,cash,1168.00,0.00,119.24,1287.24
1593,1,2026-01-17T19:18:21+05:30,2026-01-17,sale,card,1150.00,112.00,132.76,1282.76
1594,1,2026-01-17T20:50:26+05:30,2026-01-17,sale,cash,270.00,0.00,50.25,320.25
1595,1,2026-01-17T09:04:20+05:30,2026-01-17,sale,card,329.00,0.00,16.45,345.45
1596,1,2026-01-17T17:41:23+05:30,2026-01-17,sale,mobile,1310.00,0.00,88.52,1398.52
1597,1,2026-01-17T09:56:53+05:30,2026-01-17,sale,mobile,910.00,0.00,76.70,986.70
1598,1,2026-01-17T18:57:50+05:30,2026-01-17,sale,mobile,469.00,0.00,23.45,492.45
1599,1,2026-01-17T16:27:36+05:30,2026-01-17,sale,mobile,1797.00,0.00,96.12,1893.12
1600,1,2026-01-17T15:29:28+05:30,2026-01-17,sale,cash,2043.00,0.00,117.49,2160.49
1601,1,2026-01-17T12:59:00+05:30,2026-01-17,sale,card,1079.00,0.00,47.95,1126.95
1602,1,2026-01-17T19:16:01+05:30,2026-01-17,sale,card,490.00,0.00,20.50,510.50
1603,1,2026-01-17T12:35:26+05:30,2026-01-17,sale,voucher,2039.00,0.00,88.95,2127.95
1604,1,2026-01-17T21:54:32+05:30,2026-01-17,sale,card,45.00,0.00,2.25,47.25
1605,1,2026-01-17T16:31:59+05:30,2026-01-17,sale,cash,700.00,0.00,95.50,795.50
1606,1,2026-01-17T08:28:14+05:30,2026-01-17,sale,mobile,15.00,0.00,0.75,15.75
1607,1,2026-01-17T18:24:35+05:30,2026-01-17,sale,mobile,1868.00,0.00,140.72,2008.72
1608,1,2026-01-17T15:49:50+05:30,2026-01-17,sale,mobile,155.00,0.00,7.75,162.75
1609,1,2026-01-17T18:30:19+05:30,2026-01-17,sale,cash,506.00,0.00,87.72,593.72
1610,1,2026-01-17T20:02:22+05:30,2026-01-17,sale,mobile,1459.00,0.00,96.15,1555.15
1611,1,2026-01-17T19:13:41+05:30,2026-01-17,sale,card,249.00,0.00,44.82,293.82
1612,1,2026-01-17T12:25:32+05:30,2026-01-17,sale,cash,1175.00,0.00,113.95,1288.95
1613,1,2026-01-17T17:31:21+05:30,2026-01-17,sale,mobile,370.00,0.00,18.50,388.50
1614,1,2026-01-17T11:25:01+05:30,2026-01-17,sale,voucher,269.00,0.00,48.42,317.42
1615,1,2026-01-17T20:23:38+05:30,2026-01-17,sale,card,131.50,27.50,6.58,138.08
1616,1,2026-01-17T16:03:26+05:30,2026-01-17,sale,mobile,379.00,0.00,34.55,413.55
1617,1,2026-01-17T11:31:35+05:30,2026-01-17,sale,mobile,610.00,0.00,30.50,640.50
1618,1,2026-01-17T18:24:27+05:30,2026-01-17,sale,mobile,40.00,0.00,2.00,42.00
1619,1,2026-01-17T17:00:10+05:30,2026-01-17,sale,mobile,683.00,0.00,43.25,726.25
1620,1,2026-01-17T17:46:07+05:30,2026-01-17,sale,card,560.25,13.75,141.78,702.03
1621,1,2026-01-17T13:50:38+05:30,2026-01-17,sale,mobile,165.00,0.00,8.25,173.25
1622,1,2026-01-17T17:05:39+05:30,2026-01-17,sale,mobile,355.50,32.50,80.78,436.28
1623,1,2026-01-17T20:16:26+05:30,2026-01-17,sale,mobile,1573.00,0.00,94.70,1667.70
1624,1,2026-01-17T18:05:52+05:30,2026-01-17,sale,card,1690.00,0.00,108.65,1798.65
1625,1,2026-01-17T17:09:40+05:30,2026-01-17,sale,card,1180.00,0.00,94.50,1274.50
1626,1,2026-01-17T10:11:40+05:30,2026-01-17,sale,card,1532.00,0.00,144.65,1676.65
1627,1,2026-01-17T19:46:01+05:30,2026-01-17,sale,cash,140.00,0.00,25.20,165.20
1628,1,2026-01-17T18:48:01+05:30,2026-01-17,sale,mobile,1273.00,0.00,84.30,1357.30
1629,1,2026-01-17T16:25:57+05:30,2026-01-17,sale,cash,300.00,0.00,15.00,315.00
1630,1,2026-01-17T20:06:07+05:30,2026-01-17,sale,cash,70.00,0.00,0.00,70.00
1631,1,2026-01-17T15:28:24+05:30,2026-01-17,sale,mobile,755.00,0.00,37.75,792.75
1632,1,2026-01-17T11:54:56+05:30,2026-01-17,sale,mobile,383.00,0.00,28.12,411.12
1633,1,2026-01-17T16:37:39+05:30,2026-01-17,sale,voucher,225.00,0.00,32.70,257.70
1634,1,2026-01-17T20:51:11+05:30,2026-01-17,sale,cash,1093.00,0.00,62.32,1155.32
1635,1,2026-01-17T13:52:08+05:30,2026-01-17,sale,card,265.00,0.00,28.85,293.85
1636,1,2026-01-17T20:42:18+05:30,2026-01-17,sale,mobile,669.00,0.00,30.50,699.50
1637,1,2026-01-17T18:48:15+05:30,2026-01-17,sale,voucher,368.00,0.00,18.40,386.40
1638,1,2026-01-17T18:13:37+05:30,2026-01-17,sale,mobile,209.00,0.00,10.45,219.45
1639,1,2026-01-17T09:19:14+05:30,2026-01-17,sale,mobile,255.00,0.00,25.75,280.75
1640,1,2026-01-17T18:28:20+05:30,2026-01-17,sale,card,1828.00,0.00,107.00,1935.00
1641,1,2026-01-17T18:42:38+05:30,2026-01-17,sale,cash,1463.00,0.00,92.35,1555.35
1642,1,2026-01-17T20:26:03+05:30,2026-01-17,sale,mobile,235.00,0.00,44.30,279.30
1643,1,2026-01-17T19:48:27+05:30,2026-01-17,sale,cash,260.00,0.00,22.10,282.10
1644,1,2026-01-17T10:16:23+05:30,2026-01-17,sale,mobile,907.00,0.00,45.35,952.35
