movement_id,store_id,product_id,business_date,movement_type,quantity,reference_type,reference_id,note
991,1,85,2026-01-16,shrinkage,-2,,,Cycle count variance
992,1,431,2026-01-17,delivery,6,purchase_order,35,
993,1,55,2026-01-17,delivery,24,purchase_order,48,
994,1,69,2026-01-17,delivery,36,purchase_order,48,
995,1,70,2026-01-17,delivery,6,purchase_order,48,
996,1,73,2026-01-17,delivery,24,purchase_order,48,
997,1,467,2026-01-17,delivery,24,purchase_order,54,
998,1,212,2026-01-17,delivery,24,purchase_order,77,
999,1,224,2026-01-17,delivery,6,purchase_order,78,
1000,1,234,2026-01-17,delivery,12,purchase_order,78,
1001,1,252,2026-01-17,delivery,18,purchase_order,78,
1002,1,283,2026-01-17,delivery,24,purchase_order,78,
1003,1,290,2026-01-17,delivery,24,purchase_order,78,
1004,1,294,2026-01-17,delivery,12,purchase_order,78,
1005,1,303,2026-01-17,delivery,24,purchase_order,78,
1006,1,310,2026-01-17,delivery,24,purchase_order,78,
1007,1,323,2026-01-17,delivery,36,purchase_order,120,
1008,1,343,2026-01-17,delivery,12,purchase_order,120,
1009,1,110,2026-01-17,shrinkage,-1,,,Cycle count variance
1010,1,448,2026-01-17,shrinkage,-2,,,Cycle count variance
1011,1,586,2026-01-17,shrinkage,-2,,,Cycle count variance
1012,1,174,2026-01-18,delivery,36,purchase_order,49,
1013,1,184,2026-01-18,delivery,12,purchase_order,49,
1014,1,200,2026-01-18,delivery,24,purchase_order,49,
1015,1,204,2026-01-18,delivery,48,purchase_order,49,
1016,1,414,2026-01-18,delivery,24,purchase_order,53,
1017,1,427,2026-01-18,delivery,54,purchase_order,53,
1018,1,176,2026-01-18,delivery,48,purchase_order,68,
1019,1,177,2026-01-18,delivery,12,purchase_order,68,
1020,1,179,2026-01-18,delivery,24,purchase_order,68,
1021,1,185,2026-01-18,delivery,24,purchase_order,68,
1022,1,199,2026-01-18,delivery,12,purchase_order,68,
1023,1,201,2026-01-18,delivery,18,purchase_order,68,
1024,1,214,2026-01-18,delivery,24,purchase_order,68,
1025,1,528,2026-01-18,delivery,24,purchase_order,83,
1026,1,553,2026-01-18,delivery,6,purchase_order,83,
1027,1,567,2026-01-18,delivery,2,purchase_order,83,
1028,1,183,2026-01-18,delivery,12,purchase_order,87,
1029,1,192,2026-01-18,delivery,12,purchase_order,87,
1030,1,197,2026-01-18,delivery,12,purchase_order,87,
1031,1,376,2026-01-18,delivery,24,purchase_order,99,
1032,1,477,2026-01-18,delivery,6,purchase_order,113,
1033,1,486,2026-01-18,delivery,12,purchase_order,113,
1034,1,499,2026-01-18,delivery,12,purchase_order,113,
1035,1,79,2026-01-18,delivery,6,purchase_order,125,
1036,1,82,2026-01-18,delivery,36,purchase_order,125,
1037,1,86,2026-01-18,delivery,24,purchase_order,125,
1038,1,87,2026-01-18,delivery,12,purchase_order,125,
1039,1,90,2026-01-18,delivery,204,purchase_order,125,
1040,1,93,2026-01-18,delivery,78,purchase_order,125,
1041,1,114,2026-01-18,delivery,24,purchase_order,131,
1042,1,121,2026-01-18,delivery,60,purchase_order,131,
1043,1,220,2026-01-19,delivery,11,purchase_order,60,
1044,1,231,2026-01-19,delivery,12,purchase_order,60,
1045,1,253,2026-01-19,delivery,24,purchase_order,60,
1046,1,258,2026-01-19,delivery,12,purchase_order,60,
1047,1,266,2026-01-19,delivery,12,purchase_order,60,
1048,1,274,2026-01-19,delivery,24,purchase_order,60,
1049,1,293,2026-01-19,delivery,12,purchase_order,60,
1050,1,307,2026-01-19,delivery,24,purchase_order,60,
1051,1,468,2026-01-19,delivery,12,purchase_order,81,
1052,1,577,2026-01-19,delivery,12,purchase_order,104,
1053,1,558,2026-01-19,delivery,96,purchase_order,114,
1054,1,473,2026-01-19,delivery,1,purchase_order,122,
1055,1,482,2026-01-19,delivery,2,purchase_order,122,
1056,1,351,2026-01-19,delivery,12,purchase_order,133,
1057,1,355,2026-01-19,delivery,6,purchase_order,133,
1058,1,373,2026-01-19,delivery,12,purchase_order,134,
1059,1,81,2026-01-19,delivery,10,purchase_order,140,
1060,1,85,2026-01-19,delivery,48,purchase_order,140,
1061,1,96,2026-01-19,delivery,3,purchase_order,140,
1062,1,118,2026-01-19,delivery,114,purchase_order,140,
1063,1,390,2026-01-19,delivery,36,purchase_order,144,
1064,1,371,2026-01-19,delivery,3,purchase_order,153,
1065,1,557,2026-01-20,delivery,12,purchase_order,73,
1066,1,568,2026-01-20,delivery,9,purchase_order,73,
1067,1,569,2026-01-20,delivery,6,purchase_order,73,
1068,1,221,2026-01-20,delivery,24,purchase_order,88,
1069,1,242,2026-01-20,delivery,6,purchase_order,88,
1070,1,245,2026-01-20,delivery,18,purchase_order,88,
1071,1,246,2026-01-20,delivery,36,purchase_order,88,
1072,1,250,2026-01-20,delivery,6,purchase_order,88,
1073,1,273,2026-01-20,delivery,12,purchase_order,88,
1074,1,1,2026-01-20,delivery,35,purchase_order,105,
1075,1,34,2026-01-20,delivery,24,purchase_order,105,
1076,1,139,2026-01-20,delivery,12,purchase_order,105,
1077,1,163,2026-01-20,delivery,6,purchase_order,105,
1078,1,349,2026-01-20,delivery,24,purchase_order,109,
1079,1,354,2026-01-20,delivery,12,purchase_order,109,
1080,1,360,2026-01-20,delivery,3,purchase_order,109,
1081,1,236,2026-01-20,delivery,12,purchase_order,119,
1082,1,240,2026-01-20,delivery,24,purchase_order,119,
1083,1,244,2026-01-20,delivery,18,purchase_order,119,
1084,1,289,2026-01-20,delivery,12,purchase_order,119,
1085,1,7,2026-01-20,delivery,18,purchase_order,124,
1086,1,11,2026-01-20,delivery,24,purchase_order,124,
1087,1,169,2026-01-20,delivery,6,purchase_order,124,
1088,1,80,2026-01-20,shrinkage,-1,,,Cycle count variance
1089,1,395,2026-01-21,delivery,17,purchase_order,70,
1090,1,402,2026-01-21,delivery,24,purchase_order,70,
1091,1,398,2026-01-21,delivery,24,purchase_order,91,
1092,1,408,2026-01-21,delivery,21,purchase_order,91,
1093,1,426,2026-01-21,delivery,6,purchase_order,91,
1094,1,435,2026-01-21,delivery,4,purchase_order,91,
1095,1,178,2026-01-21,delivery,72,purchase_order,96,
1096,1,205,2026-01-21,delivery,8,purchase_order,96,
1097,1,251,2026-01-21,delivery,14,purchase_order,97,
1098,1,256,2026-01-21,delivery,24,purchase_order,97,
1099,1,263,2026-01-21,delivery,48,purchase_order,97,
1100,1,281,2026-01-21,delivery,12,purchase_order,97,
1101,1,517,2026-01-21,delivery,1,purchase_order,102,
1102,1,526,2026-01-21,delivery,6,purchase_order,103,
1103,1,41,2026-01-21,delivery,5,purchase_order,130,
1104,1,44,2026-01-21,delivery,48,purchase_order,130,
1105,1,128,2026-01-21,delivery,48,purchase_order,130,
1106,1,157,2026-01-21,delivery,18,purchase_order,130,
1107,1,166,2026-01-21,delivery,36,purchase_order,130,
1108,1,104,2026-01-21,delivery,88,purchase_order,149,
1109,1,106,2026-01-21,delivery,24,purchase_order,149,
1110,1,446,2026-01-21,shrinkage,-2,,,Cycle count variance
1111,1,454,2026-01-22,delivery,6,purchase_order,63,
1112,1,459,2026-01-22,delivery,24,purchase_order,63,
1113,1,470,2026-01-22,delivery,10,purchase_order,63,
1114,1,208,2026-01-22,delivery,24,purchase_order,107,
1115,1,186,2026-01-22,delivery,24,purchase_order,126,
1116,1,203,2026-01-22,delivery,18,purchase_order,126,
1117,1,552,2026-01-22,delivery,12,purchase_order,129,
1118,1,500,2026-01-22,delivery,1,purchase_order,136,
1119,1,503,2026-01-22,delivery,12,purchase_order,136,
1120,1,513,2026-01-22,delivery,6,purchase_order,136,
1121,1,6,2026-01-22,delivery,84,purchase_order,138,
1122,1,23,2026-01-22,delivery,24,purchase_order,138,
1123,1,36,2026-01-22,delivery,30,purchase_order,138,
1124,1,138,2026-01-22,delivery,24,purchase_order,138,
1125,1,162,2026-01-22,delivery,6,purchase_order,138,
1126,1,110,2026-01-22,delivery,252,purchase_order,155,
1127,1,315,2026-01-22,delivery,24,purchase_order,157,
1128,1,331,2026-01-22,delivery,4,purchase_order,157,
1129,1,347,2026-01-22,delivery,24,purchase_order,157,
1130,1,80,2026-01-22,delivery,24,purchase_order,160,
1131,1,98,2026-01-22,delivery,84,purchase_order,160,
1132,1,101,2026-01-22,delivery,30,purchase_order,160,
1133,1,372,2026-01-22,delivery,12,purchase_order,163,
1134,1,54,2026-01-23,delivery,24,purchase_order,66,
1135,1,57,2026-01-23,delivery,24,purchase_order,66,
1136,1,68,2026-01-23,delivery,48,purchase_order,66,
1137,1,463,2026-01-23,delivery,12,purchase_order,71,
1138,1,8,2026-01-23,delivery,96,purchase_order,115,
1139,1,9,2026-01-23,delivery,12,purchase_order,115,
1140,1,14,2026-01-23,delivery,6,purchase_order,115,
1141,1,20,2026-01-23,delivery,1,purchase_order,115,
1142,1,26,2026-01-23,delivery,24,purchase_order,115,
1143,1,130,2026-01-23,delivery,34,purchase_order,115,
1144,1,158,2026-01-23,delivery,72,purchase_order,115,
1145,1,51,2026-01-23,delivery,1,purchase_order,116,
1146,1,206,2026-01-23,delivery,24,purchase_order,118,
1147,1,209,2026-01-23,delivery,24,purchase_order,118,
1148,1,213,2026-01-23,delivery,12,purchase_order,118,
1149,1,248,2026-01-23,delivery,12,purchase_order,127,
1150,1,304,2026-01-23,delivery,30,purchase_order,127,
1151,1,312,2026-01-23,delivery,12,purchase_order,127,
1152,1,314,2026-01-23,delivery,19,purchase_order,127,
1153,1,529,2026-01-23,delivery,12,purchase_order,137,
1154,1,543,2026-01-23,delivery,6,purchase_order,137,
1155,1,556,2026-01-23,delivery,24,purchase_order,137,
1156,1,494,2026-01-23,delivery,1,purchase_order,146,
1157,1,62,2026-01-24,delivery,72,purchase_order,75,
1158,1,72,2026-01-24,delivery,31,purchase_order,75,
1159,1,394,2026-01-24,delivery,1,purchase_order,100,
1160,1,422,2026-01-24,delivery,24,purchase_order,100,
1161,1,452,2026-01-24,delivery,24,purchase_order,101,
1162,1,455,2026-01-24,delivery,27,purchase_order,101,
1163,1,249,2026-01-24,delivery,8,purchase_order,108,
1164,1,257,2026-01-24,delivery,48,purchase_order,108,
1165,1,262,2026-01-24,delivery,105,purchase_order,108,
1166,1,265,2026-01-24,delivery,12,purchase_order,108,
1167,1,302,2026-01-24,delivery,12,purchase_order,108,
1168,1,478,2026-01-24,delivery,2,purchase_order,128,
1169,1,270,2026-01-24,delivery,12,purchase_order,132,
1170,1,321,2026-01-24,delivery,36,purchase_order,143,
1171,1,356,2026-01-24,delivery,6,purchase_order,143,
1172,1,88,2026-01-24,delivery,3,purchase_order,168,
1173,1,117,2026-01-24,delivery,24,purchase_order,168,
1174,1,320,2026-01-24,delivery,36,purchase_order,171,
1175,1,367,2026-01-24,delivery,18,purchase_order,179,
1176,1,506,2026-01-24,shrinkage,-1,,,Cycle count variance
1177,1,58,2026-01-25,delivery,36,purchase_order,85,
1178,1,464,2026-01-25,delivery,36,purchase_order,92,
1179,1,440,2026-01-25,delivery,6,purchase_order,111,
1180,1,458,2026-01-25,delivery,2,purchase_order,112,
1181,1,460,2026-01-25,delivery,2,purchase_order,112,
1182,1,534,2026-01-25,delivery,24,purchase_order,123,
1183,1,456,2026-01-25,delivery,3,purchase_order,135,
1184,1,182,2026-01-25,delivery,6,purchase_order,141,
1185,1,10,2026-01-25,delivery,18,purchase_order,147,
1186,1,21,2026-01-25,delivery,12,purchase_order,147,
1187,1,48,2026-01-25,delivery,30,purchase_order,147,
1188,1,151,2026-01-25,delivery,17,purchase_order,147,
1189,1,260,2026-01-25,delivery,18,purchase_order,151,
1190,1,318,2026-01-25,delivery,24,purchase_order,152,
1191,1,326,2026-01-25,delivery,24,purchase_order,152,
1192,1,487,2026-01-25,delivery,12,purchase_order,173,
1193,1,495,2026-01-25,delivery,12,purchase_order,173,
1194,1,517,2026-01-25,delivery,1,purchase_order,173,
1195,1,91,2026-01-25,delivery,66,purchase_order,175,
1196,1,95,2026-01-25,delivery,48,purchase_order,175,
1197,1,105,2026-01-25,delivery,48,purchase_order,175,
1198,1,107,2026-01-25,delivery,12,purchase_order,175,
1199,1,113,2026-01-25,delivery,6,purchase_order,175,
1200,1,348,2026-01-25,delivery,12,purchase_order,178,
1201,1,78,2026-01-25,delivery,48,purchase_order,183,
1202,1,115,2026-01-25,delivery,11,purchase_order,183,
1203,1,382,2026-01-25,delivery,12,purchase_order,187,
1204,1,255,2026-01-26,delivery,10,purchase_order,156,
1205,1,219,2026-01-26,delivery,24,purchase_order,162,
1206,1,229,2026-01-26,delivery,6,purchase_order,162,
1207,1,267,2026-01-26,delivery,13,purchase_order,162,
1208,1,275,2026-01-26,delivery,42,purchase_order,162,
1209,1,292,2026-01-26,delivery,24,purchase_order,162,
1210,1,297,2026-01-26,delivery,6,purchase_order,162,
1211,1,309,2026-01-26,delivery,24,purchase_order,162,
1212,1,406,2026-01-27,delivery,24,purchase_order,145,
1213,1,410,2026-01-27,delivery,24,purchase_order,145,
1214,1,424,2026-01-27,delivery,12,purchase_order,145,
1215,1,429,2026-01-27,delivery,7,purchase_order,145,
1216,1,524,2026-01-27,delivery,4,purchase_order,158,
1217,1,13,2026-01-27,delivery,72,purchase_order,159,
1218,1,131,2026-01-27,delivery,18,purchase_order,159,
1219,1,507,2026-01-27,delivery,24,purchase_order,164,
1220,1,38,2026-01-27,delivery,6,purchase_order,166,
1221,1,40,2026-01-27,delivery,36,purchase_order,166,
1222,1,42,2026-01-27,delivery,16,purchase_order,166,
1223,1,43,2026-01-27,delivery,10,purchase_order,166,
1224,1,46,2026-01-27,delivery,30,purchase_order,166,
1225,1,143,2026-01-27,delivery,26,purchase_order,166,
1226,1,164,2026-01-27,delivery,5,purchase_order,166,
1227,1,168,2026-01-27,delivery,18,purchase_order,166,
1228,1,20,2026-01-27,delivery,1,purchase_order,181,
1229,1,330,2026-01-27,delivery,36,purchase_order,186,
1230,1,334,2026-01-27,delivery,24,purchase_order,186,
1231,1,336,2026-01-27,delivery,24,purchase_order,196,
1232,1,338,2026-01-27,delivery,12,purchase_order,196,
1233,1,97,2026-01-27,delivery,24,purchase_order,202,
1234,1,108,2026-01-27,delivery,24,purchase_order,202,
1235,1,374,2026-01-27,delivery,15,purchase_order,206,
1236,1,383,2026-01-27,delivery,13,purchase_order,206,
1237,1,533,2026-01-27,shrinkage,-1,,,Cycle count variance
1238,1,120,2026-01-27,shrinkage,-1,,,Cycle count variance
1239,1,523,2026-01-27,shrinkage,-1,,,Cycle count variance
1240,1,254,2026-01-28,delivery,12,purchase_order,142,
1241,1,60,2026-01-28,delivery,48,purchase_order,148,
1242,1,64,2026-01-28,delivery,13,purchase_order,148,
1243,1,438,2026-01-28,delivery,24,purchase_order,154,
1244,1,175,2026-01-28,delivery,24,purchase_order,161,
1245,1,564,2026-01-28,delivery,12,purchase_order,165,
1246,1,190,2026-01-28,delivery,6,purchase_order,169,
1247,1,218,2026-01-28,delivery,66,purchase_order,176,
1248,1,497,2026-01-28,delivery,3,purchase_order,180,
1249,1,500,2026-01-28,delivery,1,purchase_order,180,
1250,1,589,2026-01-28,delivery,5,purchase_order,191,
1251,1,588,2026-01-28,delivery,6,purchase_order,200,
1252,1,100,2026-01-28,delivery,24,purchase_order,210,
1253,1,372,2026-01-28,delivery,12,purchase_order,215,
1254,1,388,2026-01-28,delivery,12,purchase_order,215,
1255,1,33,2026-01-28,shrinkage,-1,,,Cycle count variance
1256,1,66,2026-01-29,delivery,114,purchase_order,139,
1257,1,198,2026-01-29,delivery,12,purchase_order,150,
1258,1,216,2026-01-29,delivery,24,purchase_order,150,
1259,1,217,2026-01-29,delivery,6,purchase_order,150,
1260,1,172,2026-01-29,delivery,32,purchase_order,184,
1261,1,187,2026-01-29,delivery,24,purchase_order,184,
1262,1,332,2026-01-29,delivery,12,purchase_order,205,
1263,1,342,2026-01-29,delivery,42,purchase_order,205,
1264,1,344,2026-01-29,delivery,6,purchase_order,205,
1265,1,335,2026-01-29,delivery,12,purchase_order,214,
1266,1,365,2026-01-29,delivery,60,purchase_order,214,
1267,1,370,2026-01-29,delivery,6,purchase_order,232,
1268,1,386,2026-01-29,delivery,12,purchase_order,232,
1269,1,46,2026-01-29,shrinkage,-1,,,Cycle count variance
1270,1,474,2026-01-29,shrinkage,-1,,,Cycle count variance
1271,1,28,2026-01-29,shrinkage,-2,,,Cycle count variance
1272,1,52,2026-01-30,delivery,24,purchase_order,167,
1273,1,53,2026-01-30,delivery,15,purchase_order,167,
1274,1,228,2026-01-30,delivery,20,purchase_order,177,
1275,1,237,2026-01-30,delivery,18,purchase_order,177,
1276,1,272,2026-01-30,delivery,6,purchase_order,177,
1277,1,278,2026-01-30,delivery,72,purchase_order,177,
1278,1,285,2026-01-30,delivery,6,purchase_order,177,
1279,1,243,2026-01-30,delivery,42,purchase_order,185,
1280,1,276,2026-01-30,delivery,12,purchase_order,185,
1281,1,294,2026-01-30,delivery,12,purchase_order,185,
1282,1,296,2026-01-30,delivery,24,purchase_order,185,
1283,1,299,2026-01-30,delivery,60,purchase_order,185,
1284,1,310,2026-01-30,delivery,24,purchase_order,185,
1285,1,546,2026-01-30,delivery,6,purchase_order,190,
1286,1,260,2026-01-30,shrinkage,-2,,,Cycle count variance
1287,1,299,2026-01-30,shrinkage,-1,,,Cycle count variance
1288,1,214,2026-01-30,shrinkage,-1,,,Cycle count variance
1289,1,401,2026-01-31,delivery,6,purchase_order,172,
1290,1,423,2026-01-31,delivery,6,purchase_order,172,
1291,1,25,2026-01-31,delivery,102,purchase_order,174,
1292,1,32,2026-01-31,delivery,48,purchase_order,174,
1293,1,123,2026-01-31,delivery,24,purchase_order,174,
1294,1,150,2026-01-31,delivery,48,purchase_order,174,
1295,1,188,2026-01-31,delivery,12,purchase_order,194,
1296,1,230,2026-01-31,delivery,6,purchase_order,195,
1297,1,235,2026-01-31,delivery,6,purchase_order,195,
1298,1,239,2026-01-31,delivery,24,purchase_order,195,
1299,1,271,2026-01-31,delivery,6,purchase_order,195,
1300,1,305,2026-01-31,delivery,72,purchase_order,195,
1301,1,181,2026-01-31,delivery,5,purchase_order,203,
1302,1,222,2026-01-31,delivery,48,purchase_order,204,
1303,1,234,2026-01-31,delivery,12,purchase_order,204,
1304,1,246,2026-01-31,delivery,36,purchase_order,204,
1305,1,283,2026-01-31,delivery,24,purchase_order,204,
1306,1,300,2026-01-31,delivery,12,purchase_order,204,
1307,1,126,2026-01-31,delivery,36,purchase_order,211,
1308,1,137,2026-01-31,delivery,12,purchase_order,211,
1309,1,154,2026-01-31,delivery,7,purchase_order,211,
1310,1,341,2026-01-31,delivery,6,purchase_order,223,
1311,1,337,2026-01-31,delivery,5,purchase_order,231,
1312,1,340,2026-01-31,delivery,12,purchase_order,231,
1313,1,355,2026-01-31,delivery,6,purchase_order,231,
1314,1,99,2026-01-31,delivery,8,purchase_order,244,
1315,1,260,2026-01-31,shrinkage,-1,,,Cycle count variance
1316,1,245,2026-01-31,shrinkage,-1,,,Cycle count variance
1317,1,223,2026-02-01,delivery,6,purchase_order,170,
1318,1,102,2026-02-01,delivery,18,purchase_order,229,
1319,1,329,2026-02-01,delivery,12,purchase_order,240,
1320,1,354,2026-02-01,delivery,12,purchase_order,240,
1321,1,361,2026-02-01,delivery,2,purchase_order,240,
1322,1,327,2026-02-01,delivery,12,purchase_order,247,
1323,1,353,2026-02-01,delivery,12,purchase_order,247,
1324,1,364,2026-02-01,delivery,12,purchase_order,247,
1325,1,368,2026-02-01,delivery,3,purchase_order,248,
1326,1,384,2026-02-01,delivery,12,purchase_order,248,
1327,1,462,2026-02-02,delivery,12,purchase_order,189,
1328,1,17,2026-02-02,delivery,36,purchase_order,192,
1329,1,125,2026-02-02,delivery,6,purchase_order,192,
1330,1,140,2026-02-02,delivery,18,purchase_order,192,
1331,1,162,2026-02-02,delivery,6,purchase_order,192,
1332,1,167,2026-02-02,delivery,84,purchase_order,192,
1333,1,419,2026-02-02,delivery,9,purchase_order,197,
1334,1,482,2026-02-02,delivery,2,purchase_order,199,
1335,1,173,2026-02-02,delivery,12,purchase_order,212,
1336,1,179,2026-02-02,delivery,24,purchase_order,212,
1337,1,551,2026-02-02,delivery,3,purchase_order,218,
1338,1,369,2026-02-02,delivery,6,purchase_order,224,
1339,1,492,2026-02-02,delivery,6,purchase_order,225,
1340,1,561,2026-02-02,delivery,2,purchase_order,226,
1341,1,29,2026-02-02,delivery,24,purchase_order,227,
1342,1,33,2026-02-02,delivery,24,purchase_order,227,
1343,1,127,2026-02-02,delivery,48,purchase_order,227,
1344,1,149,2026-02-02,delivery,12,purchase_order,227,
1345,1,166,2026-02-02,delivery,36,purchase_order,227,
1346,1,575,2026-02-02,delivery,2,purchase_order,235,
1347,1,584,2026-02-02,delivery,6,purchase_order,235,
1348,1,497,2026-02-02,delivery,3,purchase_order,242,
1349,1,374,2026-02-02,delivery,15,purchase_order,258,
1350,1,390,2026-02-02,delivery,36,purchase_order,258,
1351,1,132,2026-02-02,shrinkage,-1,,,Cycle count variance
1352,1,116,2026-02-02,shrinkage,-1,,,Cycle count variance
1353,1,436,2026-02-02,shrinkage,-2,,,Cycle count variance
1354,1,56,2026-02-03,delivery,60,purchase_order,193,
1355,1,71,2026-02-03,delivery,24,purchase_order,193,
1356,1,2,2026-02-03,delivery,180,purchase_order,201,
1357,1,124,2026-02-03,delivery,60,purchase_order,201,
1358,1,147,2026-02-03,delivery,6,purchase_order,201,
1359,1,170,2026-02-03,delivery,3,purchase_order,201,
1360,1,314,2026-02-03,delivery,19,purchase_order,213,
1361,1,86,2026-02-03,delivery,24,purchase_order,262,
1362,1,103,2026-02-03,delivery,12,purchase_order,262,
1363,1,49,2026-02-04,delivery,47,purchase_order,182,
1364,1,51,2026-02-04,delivery,1,purchase_order,182,
1365,1,395,2026-02-04,delivery,17,purchase_order,188,
1366,1,396,2026-02-04,delivery,24,purchase_order,188,
1367,1,427,2026-02-04,delivery,54,purchase_order,207,
1368,1,454,2026-02-04,delivery,6,purchase_order,216,
1369,1,479,2026-02-04,delivery,6,purchase_order,217,
1370,1,171,2026-02-04,delivery,19,purchase_order,221,
1371,1,174,2026-02-04,delivery,36,purchase_order,221,
1372,1,204,2026-02-04,delivery,48,purchase_order,221,
1373,1,211,2026-02-04,delivery,12,purchase_order,221,
1374,1,269,2026-02-04,delivery,42,purchase_order,230,
1375,1,478,2026-02-04,delivery,2,purchase_order,234,
1376,1,489,2026-02-04,delivery,6,purchase_order,234,
1377,1,500,2026-02-04,delivery,1,purchase_order,234,
1378,1,15,2026-02-04,delivery,36,purchase_order,236,
1379,1,144,2026-02-04,delivery,12,purchase_order,236,
1380,1,148,2026-02-04,delivery,24,purchase_order,236,
1381,1,158,2026-02-04,delivery,72,purchase_order,236,
1382,1,159,2026-02-04,delivery,12,purchase_order,236,
1383,1,164,2026-02-04,delivery,5,purchase_order,236,
1384,1,96,2026-02-04,delivery,3,purchase_order,238,
1385,1,4,2026-02-04,delivery,12,purchase_order,243,
1386,1,134,2026-02-04,delivery,72,purchase_order,243,
1387,1,379,2026-02-04,delivery,6,purchase_order,285,
1388,1,27,2026-02-04,shrinkage,-1,,,Cycle count variance
1389,1,461,2026-02-05,delivery,24,purchase_order,198,
1390,1,447,2026-02-05,delivery,6,purchase_order,208,
1391,1,456,2026-02-05,delivery,3,purchase_order,208,
1392,1,457,2026-02-05,delivery,12,purchase_order,208,
1393,1,458,2026-02-05,delivery,2,purchase_order,208,
1394,1,460,2026-02-05,delivery,2,purchase_order,208,
1395,1,55,2026-02-05,delivery,24,purchase_order,209,
1396,1,20,2026-02-05,delivery,1,purchase_order,219,
1397,1,22,2026-02-05,delivery,12,purchase_order,219,
1398,1,251,2026-02-05,delivery,14,purchase_order,239,
1399,1,273,2026-02-05,delivery,12,purchase_order,239,
1400,1,298,2026-02-05,delivery,19,purchase_order,239,
1401,1,308,2026-02-05,delivery,24,purchase_order,239,
1402,1,16,2026-02-05,delivery,18,purchase_order,252,
1403,1,18,2026-02-05,delivery,24,purchase_order,252,
1404,1,30,2026-02-05,delivery,12,purchase_order,252,
1405,1,151,2026-02-05,delivery,17,purchase_order,252,
1406,1,160,2026-02-05,delivery,36,purchase_order,252,
1407,1,163,2026-02-05,delivery,6,purchase_order,252,
1408,1,90,2026-02-05,delivery,204,purchase_order,271,
1409,1,61,2026-02-06,delivery,24,purchase_order,220,
1410,1,69,2026-02-06,delivery,36,purchase_order,220,
1411,1,232,2026-02-06,delivery,23,purchase_order,246,
1412,1,249,2026-02-06,delivery,8,purchase_order,246,
1413,1,252,2026-02-06,delivery,18,purchase_order,246,
1414,1,284,2026-02-06,delivery,12,purchase_order,246,
1415,1,293,2026-02-06,delivery,12,purchase_order,246,
1416,1,114,2026-02-06,delivery,24,purchase_order,254,
1417,1,122,2026-02-06,delivery,48,purchase_order,254,
1418,1,490,2026-02-06,delivery,6,purchase_order,260,
1419,1,504,2026-02-06,delivery,14,purchase_order,260,
1420,1,517,2026-02-06,delivery,1,purchase_order,260,
1421,1,141,2026-02-06,delivery,24,purchase_order,263,
1422,1,473,2026-02-06,delivery,1,purchase_order,268,
1423,1,339,2026-02-06,delivery,6,purchase_order,274,
1424,1,76,2026-02-06,delivery,42,purchase_order,281,
1425,1,110,2026-02-06,delivery,252,purchase_order,281,
1426,1,346,2026-02-06,delivery,5,purchase_order,284,
1427,1,362,2026-02-06,delivery,12,purchase_order,284,
1428,1,421,2026-02-06,shrinkage,-2,,,Cycle count variance
1429,1,206,2026-02-06,shrinkage,-1,,,Cycle count variance
1430,1,287,2026-02-07,delivery,4,purchase_order,222,
1431,1,291,2026-02-07,delivery,18,purchase_order,222,
1432,1,445,2026-02-07,delivery,8,purchase_order,233,
1433,1,186,2026-02-07,delivery,24,purchase_order,245,
1434,1,203,2026-02-07,delivery,18,purchase_order,245,
1435,1,559,2026-02-07,delivery,6,purchase_order,251,
1436,1,565,2026-02-07,delivery,42,purchase_order,251,
1437,1,266,2026-02-07,delivery,12,purchase_order,256,
1438,1,286,2026-02-07,delivery,12,purchase_order,256,
1439,1,289,2026-02-07,delivery,12,purchase_order,256,
1440,1,325,2026-02-07,delivery,6,purchase_order,257,
1441,1,360,2026-02-07,delivery,3,purchase_order,257,
1442,1,553,2026-02-07,delivery,6,purchase_order,261,
1443,1,568,2026-02-07,delivery,9,purchase_order,261,
1444,1,569,2026-02-07,delivery,6,purchase_order,261,
1445,1,175,2026-02-07,delivery,24,purchase_order,264,
1446,1,182,2026-02-07,delivery,6,purchase_order,264,
1447,1,205,2026-02-07,delivery,8,purchase_order,264,
1448,1,216,2026-02-07,delivery,24,purchase_order,264,
1449,1,328,2026-02-07,delivery,36,purchase_order,294,
1450,1,356,2026-02-07,delivery,6,purchase_order,294,
1451,1,373,2026-02-07,delivery,12,purchase_order,304,
1452,1,385,2026-02-07,delivery,12,purchase_order,304,
1453,1,79,2026-02-07,delivery,6,purchase_order,309,
1454,1,85,2026-02-07,delivery,48,purchase_order,309,
1455,1,96,2026-02-07,delivery,3,purchase_order,309,
1456,1,113,2026-02-07,delivery,6,purchase_order,309,
1457,1,116,2026-02-07,delivery,24,purchase_order,309,
1458,1,176,2026-02-07,shrinkage,-2,,,Cycle count variance
1459,1,54,2026-02-08,delivery,24,purchase_order,228,
1460,1,72,2026-02-08,delivery,31,purchase_order,237,
1461,1,242,2026-02-08,delivery,6,purchase_order,265,
1462,1,272,2026-02-08,delivery,6,purchase_order,265,
1463,1,274,2026-02-08,delivery,24,purchase_order,265,
1464,1,319,2026-02-08,delivery,18,purchase_order,266,
1465,1,130,2026-02-08,delivery,34,purchase_order,272,
1466,1,1,2026-02-08,delivery,35,purchase_order,279,
1467,1,14,2026-02-08,delivery,6,purchase_order,279,
1468,1,515,2026-02-08,delivery,5,purchase_order,287,
