sale_id,store_id,business_date,user_id
3723,1,2026-02-07,2
3724,1,2026-02-07,8
3725,1,2026-02-07,3
3726,1,2026-02-07,8
3727,1,2026-02-07,3
3728,1,2026-02-07,7
3729,1,2026-02-07,4
3730,1,2026-02-07,8
3731,1,2026-02-07,6
3732,1,2026-02-07,2
3733,1,2026-02-07,7
3734,1,2026-02-07,7
3735,1,2026-02-07,2
3736,1,2026-02-07,2
3737,1,2026-02-07,2
3738,1,2026-02-07,6
3739,1,2026-02-07,3
3740,1,2026-02-07,3
3741,1,2026-02-07,3
3742,1,2026-02-07,4
3743,1,2026-02-07,5
3744,1,2026-02-07,7
3745,1,2026-02-07,4
3746,1,2026-02-07,8
3747,1,2026-02-07,7
3748,1,2026-02-07,5
3749,1,2026-02-07,5
3750,1,2026-02-07,4
3751,1,2026-02-07,3
3752,1,2026-02-07,2
3753,1,2026-02-07,6
3754,1,2026-02-07,3
3755,1,2026-02-07,7
3756,1,2026-02-07,6
3757,1,2026-02-07,6
3758,1,2026-02-07,3
3759,1,2026-02-07,2
3760,1,2026-02-07,2
3761,1,2026-02-07,7
3762,1,2026-02-07,6
3763,1,2026-02-07,2
3764,1,2026-02-07,3
3765,1,2026-02-07,6
3766,1,2026-02-08,6
3767,1,2026-02-08,3
3768,1,2026-02-08,2
3769,1,2026-02-08,7
3770,1,2026-02-08,5
3771,1,2026-02-08,6
3772,1,2026-02-08,7
3773,1,2026-02-08,2
3774,1,2026-02-08,3
3775,1,2026-02-08,2
3776,1,2026-02-08,6
3777,1,2026-02-08,2
3778,1,2026-02-08,5
3779,1,2026-02-08,2
3780,1,2026-02-08,4
3781,1,2026-02-08,6
3782,1,2026-02-08,4
3783,1,2026-02-08,8
3784,1,2026-02-08,4
3785,1,2026-02-08,2
3786,1,2026-02-08,8
3787,1,2026-02-08,6
3788,1,2026-02-08,8
3789,1,2026-02-08,4
3790,1,2026-02-08,5
3791,1,2026-02-08,3
3792,1,2026-02-08,7
3793,1,2026-02-08,8
3794,1,2026-02-08,6
3795,1,2026-02-08,8
3796,1,2026-02-08,2
3797,1,2026-02-08,6
3798,1,2026-02-08,8
3799,1,2026-02-08,4
3800,1,2026-02-08,6
3801,1,2026-02-08,7
3802,1,2026-02-08,8
3803,1,2026-02-08,7
3804,1,2026-02-08,3
3805,1,2026-02-08,2
3806,1,2026-02-08,7
3807,1,2026-02-08,7
3808,1,2026-02-08,7
3809,1,2026-02-08,4
3810,1,2026-02-08,4
3811,1,2026-02-08,6
3812,1,2026-02-08,7
3813,1,2026-02-08,8
3814,1,2026-02-08,5
3815,1,2026-02-08,2
3816,1,2026-02-08,2
3817,1,2026-02-08,5
3818,1,2026-02-08,6
3819,1,2026-02-08,4
3820,1,2026-02-08,7
3821,1,2026-02-08,3
3822,1,2026-02-08,4
3823,1,2026-02-08,8
3824,1,2026-02-08,6
3825,1,2026-02-08,8
3826,1,2026-02-08,8
3827,1,2026-02-08,3
3828,1,2026-02-08,4
3829,1,2026-02-08,3
3830,1,2026-02-08,3
3831,1,2026-02-08,8
3832,1,2026-02-08,3
3833,1,2026-02-08,5
3834,1,2026-02-08,3
3835,1,2026-02-08,6
3836,1,2026-02-08,7
3837,1,2026-02-08,3
3838,1,2026-02-08,2
3839,1,2026-02-08,7
3840,1,2026-02-08,6
3841,1,2026-02-08,3
3842,1,2026-02-08,4
3843,1,2026-02-08,8
3844,1,2026-02-08,6
3845,1,2026-02-08,5
3846,1,2026-02-08,5
3847,1,2026-02-08,7
3848,1,2026-02-08,7
3849,1,2026-02-08,3
3850,1,2026-02-08,3
3851,1,2026-02-08,6
3852,1,2026-02-08,8
3853,1,2026-02-08,4
3854,1,2026-02-08,2
3855,1,2026-02-08,4
3856,1,2026-02-08,2
3857,1,2026-02-08,6
3858,1,2026-02-08,3
3859,1,2026-02-08,4
3860,1,2026-02-08,4
3861,1,2026-02-08,8
3862,1,2026-02-08,7
3863,1,2026-02-08,6
3864,1,2026-02-08,8
3865,1,2026-02-08,8
3866,1,2026-02-08,5
3867,1,2026-02-09,2
3868,1,2026-02-09,7
3869,1,2026-02-09,8
3870,1,2026-02-09,2
3871,1,2026-02-09,7
3872,1,2026-02-09,5
3873,1,2026-02-09,3
3874,1,2026-02-09,4
3875,1,2026-02-09,8
3876,1,2026-02-09,2
3877,1,2026-02-09,3
3878,1,2026-02-09,3
3879,1,2026-02-09,8
3880,1,2026-02-09,7
3881,1,2026-02-09,4
3882,1,2026-02-09,4
3883,1,2026-02-09,6
3884,1,2026-02-09,4
3885,1,2026-02-09,2
3886,1,2026-02-09,2
3887,1,2026-02-09,3
3888,1,2026-02-09,5
3889,1,2026-02-09,7
3890,1,2026-02-09,5
3891,1,2026-02-09,3
3892,1,2026-02-09,4
3893,1,2026-02-09,6
3894,1,2026-02-09,8
3895,1,2026-02-09,4
3896,1,2026-02-09,5
3897,1,2026-02-09,3
3898,1,2026-02-09,7
3899,1,2026-02-09,6
3900,1,2026-02-09,4
3901,1,2026-02-09,8
3902,1,2026-02-09,7
3903,1,2026-02-09,2
3904,1,2026-02-09,5
3905,1,2026-02-09,5
3906,1,2026-02-09,8
3907,1,2026-02-09,2
3908,1,2026-02-09,6
3909,1,2026-02-09,4
3910,1,2026-02-09,8
3911,1,2026-02-09,6
3912,1,2026-02-09,3
3913,1,2026-02-09,7
3914,1,2026-02-09,6
3915,1,2026-02-09,2
3916,1,2026-02-09,7
3917,1,2026-02-09,5
3918,1,2026-02-09,7
3919,1,2026-02-09,7
3920,1,2026-02-09,5
3921,1,2026-02-09,8
3922,1,2026-02-09,6
3923,1,2026-02-09,7
3924,1,2026-02-09,4
3925,1,2026-02-09,6
3926,1,2026-02-09,3
3927,1,2026-02-09,8
3928,1,2026-02-09,8
3929,1,2026-02-09,7
3930,1,2026-02-09,7
3931,1,2026-02-09,4
3932,1,2026-02-09,7
3933,1,2026-02-09,7
3934,1,2026-02-09,6
3935,1,2026-02-09,2
3936,1,2026-02-09,3
3937,1,2026-02-09,2
3938,1,2026-02-09,8
3939,1,2026-02-09,5
3940,1,2026-02-09,3
3941,1,2026-02-09,6
3942,1,2026-02-09,3
3943,1,2026-02-09,6
3944,1,2026-02-09,4
3945,1,2026-02-09,4
3946,1,2026-02-10,7
3947,1,2026-02-10,8
3948,1,2026-02-10,3
3949,1,2026-02-10,5
3950,1,2026-02-10,7
3951,1,2026-02-10,5
3952,1,2026-02-10,5
3953,1,2026-02-10,2
3954,1,2026-02-10,6
3955,1,2026-02-10,8
3956,1,2026-02-10,8
3957,1,2026-02-10,3
3958,1,2026-02-10,8
3959,1,2026-02-10,8
3960,1,2026-02-10,8
3961,1,2026-02-10,6
3962,1,2026-02-10,2
3963,1,2026-02-10,5
3964,1,2026-02-10,6
3965,1,2026-02-10,7
3966,1,2026-02-10,5
3967,1,2026-02-10,5
3968,1,2026-02-10,5
3969,1,2026-02-10,3
3970,1,2026-02-10,6
3971,1,2026-02-10,7
3972,1,2026-02-10,8
3973,1,2026-02-10,8
3974,1,2026-02-10,6
3975,1,2026-02-10,7
3976,1,2026-02-10,5
3977,1,2026-02-10,8
3978,1,2026-02-10,8
3979,1,2026-02-10,4
3980,1,2026-02-10,7
3981,1,2026-02-10,4
3982,1,2026-02-10,8
3983,1,2026-02-10,6
3984,1,2026-02-10,6
3985,1,2026-02-10,7
3986,1,2026-02-10,3
3987,1,2026-02-10,5
3988,1,2026-02-10,4
3989,1,2026-02-10,4
3990,1,2026-02-10,3
3991,1,2026-02-10,8
3992,1,2026-02-10,5
3993,1,2026-02-10,7
3994,1,2026-02-10,6
3995,1,2026-02-10,5
3996,1,2026-02-10,3
3997,1,2026-02-10,8
3998,1,2026-02-10,2
3999,1,2026-02-10,7
4000,1,2026-02-10,5
4001,1,2026-02-10,4
4002,1,2026-02-10,5
4003,1,2026-02-10,7
4004,1,2026-02-10,6
4005,1,2026-02-10,5
4006,1,2026-02-10,2
4007,1,2026-02-10,5
4008,1,2026-02-10,8
4009,1,2026-02-10,4
4010,1,2026-02-10,4
4011,1,2026-02-10,8
4012,1,2026-02-10,6
4013,1,2026-02-10,3
4014,1,2026-02-10,7
4015,1,2026-02-10,4
4016,1,2026-02-10,8
4017,1,2026-02-10,7
4018,1,2026-02-10,6
4019,1,2026-02-10,5
4020,1,2026-02-10,5
4021,1,2026-02-10,4
4022,1,2026-02-10,4
4023,1,2026-02-10,4
4024,1,2026-02-10,7
4025,1,2026-02-10,7
4026,1,2026-02-10,6
4027,1,2026-02-11,3
4028,1,2026-02-11,4
4029,1,2026-02-11,4
4030,1,2026-02-11,2
4031,1,2026-02-11,7
4032,1,2026-02-11,2
4033,1,2026-02-11,6
4034,1,2026-02-11,7
4035,1,2026-02-11,7
4036,1,2026-02-11,3
4037,1,2026-02-11,7
4038,1,2026-02-11,8
4039,1,2026-02-11,2
4040,1,2026-02-11,2
4041,1,2026-02-11,5
4042,1,2026-02-11,2
4043,1,2026-02-11,2
4044,1,2026-02-11,2
4045,1,2026-02-11,6
4046,1,2026-02-11,4
4047,1,2026-02-11,2
4048,1,2026-02-11,6
4049,1,2026-02-11,5
4050,1,2026-02-11,3
4051,1,2026-02-11,4
4052,1,2026-02-11,7
4053,1,2026-02-11,8
4054,1,2026-02-11,2
4055,1,2026-02-11,3
4056,1,2026-02-11,2
4057,1,2026-02-11,4
4058,1,2026-02-11,2
4059,1,2026-02-11,7
4060,1,2026-02-11,3
4061,1,2026-02-11,2
4062,1,2026-02-11,3
4063,1,2026-02-11,6
4064,1,2026-02-11,5
4065,1,2026-02-11,5
4066,1,2026-02-11,2
4067,1,2026-02-11,6
4068,1,2026-02-11,4
4069,1,2026-02-11,7
4070,1,2026-02-11,5
4071,1,2026-02-11,3
4072,1,2026-02-11,4
4073,1,2026-02-11,4
4074,1,2026-02-11,7
4075,1,2026-02-11,7
4076,1,2026-02-11,5
4077,1,2026-02-11,8
4078,1,2026-02-11,4
4079,1,2026-02-11,6
4080,1,2026-02-11,5
4081,1,2026-02-11,3
4082,1,2026-02-11,6
4083,1,2026-02-11,6
4084,1,2026-02-11,7
4085,1,2026-02-11,2
4086,1,2026-02-11,4
4087,1,2026-02-11,7
4088,1,2026-02-11,8
4089,1,2026-02-11,5
4090,1,2026-02-11,4
4091,1,2026-02-11,4
4092,1,2026-02-11,3
4093,1,2026-02-11,2
4094,1,2026-02-11,8
4095,1,2026-02-11,3
4096,1,2026-02-11,6
4097,1,2026-02-11,7
4098,1,2026-02-11,8
4099,1,2026-02-11,8
4100,1,2026-02-11,6
4101,1,2026-02-11,7
4102,1,2026-02-11,4
4103,1,2026-02-11,7
4104,1,2026-02-11,5
4105,1,2026-02-11,3
4106,1,2026-02-11,4
4107,1,2026-02-11,5
4108,1,2026-02-11,8
4109,1,2026-02-11,3
4110,1,2026-02-11,5
4111,1,2026-02-11,3
4112,1,2026-02-11,8
4113,1,2026-02-11,6
4114,1,2026-02-11,5
4115,1,2026-02-11,2
4116,1,2026-02-11,6
4117,1,2026-02-11,4
4118,1,2026-02-12,6
4119,1,2026-02-12,6
4120,1,2026-02-12,8
4121,1,2026-02-12,6
4122,1,2026-02-12,8
4123,1,2026-02-12,4
4124,1,2026-02-12,5
4125,1,2026-02-12,7
4126,1,2026-02-12,7
4127,1,2026-02-12,2
4128,1,2026-02-12,2
4129,1,2026-02-12,5
4130,1,2026-02-12,8
4131,1,2026-02-12,6
4132,1,2026-02-12,2
4133,1,2026-02-12,6
4134,1,2026-02-12,8
4135,1,2026-02-12,6
4136,1,2026-02-12,5
4137,1,2026-02-12,4
4138,1,2026-02-12,8
4139,1,2026-02-12,3
4140,1,2026-02-12,4
4141,1,2026-02-12,2
4142,1,2026-02-12,4
4143,1,2026-02-12,3
4144,1,2026-02-12,6
4145,1,2026-02-12,5
4146,1,2026-02-12,7
4147,1,2026-02-12,6
4148,1,2026-02-12,7
4149,1,2026-02-12,4
4150,1,2026-02-12,8
4151,1,2026-02-12,6
4152,1,2026-02-12,4
4153,1,2026-02-12,5
4154,1,2026-02-12,4
4155,1,2026-02-12,5
4156,1,2026-02-12,2
4157,1,2026-02-12,6
4158,1,2026-02-12,5
4159,1,2026-02-12,8
4160,1,2026-02-12,4
4161,1,2026-02-12,8
4162,1,2026-02-12,6
4163,1,2026-02-12,7
4164,1,2026-02-12,8
4165,1,2026-02-12,2
4166,1,2026-02-12,8
4167,1,2026-02-12,2
4168,1,2026-02-12,2
4169,1,2026-02-12,2
4170,1,2026-02-12,4
4171,1,2026-02-12,8
4172,1,2026-02-12,8
4173,1,2026-02-12,5
4174,1,2026-02-12,5
4175,1,2026-02-12,7
4176,1,2026-02-12,4
4177,1,2026-02-12,5
4178,1,2026-02-12,5
4179,1,2026-02-12,2
4180,1,2026-02-12,7
4181,1,2026-02-12,5
4182,1,2026-02-12,3
4183,1,2026-02-12,7
4184,1,2026-02-12,8
4185,1,2026-02-12,8
4186,1,2026-02-12,8
4187,1,2026-02-12,8
4188,1,2026-02-12,5
4189,1,2026-02-12,8
4190,1,2026-02-12,5
4191,1,2026-02-12,8
4192,1,2026-02-12,8
4193,1,2026-02-12,5
4194,1,2026-02-12,5
4195,1,2026-02-12,2
4196,1,2026-02-12,3
4197,1,2026-02-12,6
4198,1,2026-02-12,6
4199,1,2026-02-12,5
4200,1,2026-02-12,8
4201,1,2026-02-12,2
4202,1,2026-02-12,4
4203,1,2026-02-12,7
4204,1,2026-02-12,6
4205,1,2026-02-12,8
4206,1,2026-02-12,6
4207,1,2026-02-12,4
4208,1,2026-02-12,4
4209,1,2026-02-12,7
4210,1,2026-02-12,3
4211,1,2026-02-12,5
4212,1,2026-02-12,3
4213,1,2026-02-12,7
4214,1,2026-02-12,7
4215,1,2026-02-12,7
4216,1,2026-02-12,6
4217,1,2026-02-12,3
4218,1,2026-02-12,6
4219,1,2026-02-12,4
4220,1,2026-02-12,8
4221,1,2026-02-12,6
4222,1,2026-02-13,8
4223,1,2026-02-13,3
4224,1,2026-02-13,8
4225,1,2026-02-13,6
4226,1,2026-02-13,2
4227,1,2026-02-13,8
4228,1,2026-02-13,3
4229,1,2026-02-13,7
4230,1,2026-02-13,8
4231,1,2026-02-13,6
4232,1,2026-02-13,3
4233,1,2026-02-13,7
4234,1,2026-02-13,4
4235,1,2026-02-13,3
4236,1,2026-02-13,6
4237,1,2026-02-13,6
4238,1,2026-02-13,4
4239,1,2026-02-13,7
4240,1,2026-02-13,6
4241,1,2026-02-13,6
4242,1,2026-02-13,7
4243,1,2026-02-13,5
4244,1,2026-02-13,4
4245,1,2026-02-13,8
4246,1,2026-02-13,5
4247,1,2026-02-13,5
4248,1,2026-02-13,5
4249,1,2026-02-13,7
4250,1,2026-02-13,4
4251,1,2026-02-13,6
4252,1,2026-02-13,6
4253,1,2026-02-13,2
4254,1,2026-02-13,3
4255,1,2026-02-13,5
4256,1,2026-02-13,7
4257,1,2026-02-13,4
4258,1,2026-02-13,2
4259,1,2026-02-13,5
4260,1,2026-02-13,2
4261,1,2026-02-13,8
4262,1,2026-02-13,3
4263,1,2026-02-13,6
4264,1,2026-02-13,3
4265,1,2026-02-13,7
4266,1,2026-02-13,3
4267,1,2026-02-13,8
4268,1,2026-02-13,4
4269,1,2026-02-13,3
4270,1,2026-02-13,7
4271,1,2026-02-13,2
4272,1,2026-02-13,4
4273,1,2026-02-13,3
4274,1,2026-02-13,5
4275,1,2026-02-13,2
4276,1,2026-02-13,6
4277,1,2026-02-13,8
4278,1,2026-02-13,2
4279,1,2026-02-13,7
4280,1,2026-02-13,3
4281,1,2026-02-13,8
4282,1,2026-02-13,5
4283,1,2026-02-13,2
4284,1,2026-02-13,5
4285,1,2026-02-13,8
4286,1,2026-02-13,8
4287,1,2026-02-13,8
4288,1,2026-02-13,6
4289,1,2026-02-13,5
4290,1,2026-02-13,6
4291,1,2026-02-13,6
4292,1,2026-02-13,6
4293,1,2026-02-13,4
4294,1,2026-02-13,3
4295,1,2026-02-13,2
4296,1,2026-02-13,6
4297,1,2026-02-13,7
4298,1,2026-02-13,4
4299,1,2026-02-13,8
4300,1,2026-02-13,6
4301,1,2026-02-13,7
4302,1,2026-02-13,8
4303,1,2026-02-13,8
4304,1,2026-02-13,7
4305,1,2026-02-13,7
4306,1,2026-02-13,5
4307,1,2026-02-13,2
4308,1,2026-02-13,2
4309,1,2026-02-13,8
4310,1,2026-02-13,6
4311,1,2026-02-13,6
4312,1,2026-02-13,6
4313,1,2026-02-13,7
4314,1,2026-02-13,5
4315,1,2026-02-13,5
4316,1,2026-02-13,8
4317,1,2026-02-13,6
4318,1,2026-02-13,6
4319,1,2026-02-13,6
4320,1,2026-02-13,5
4321,1,2026-02-13,7
4322,1,2026-02-13,5
4323,1,2026-02-13,4
4324,1,2026-02-13,7
4325,1,2026-02-13,7
4326,1,2026-02-13,8
4327,1,2026-02-13,6
4328,1,2026-02-13,5
4329,1,2026-02-13,3
4330,1,2026-02-13,7
4331,1,2026-02-13,7
4332,1,2026-02-13,7
4333,1,2026-02-13,3
4334,1,2026-02-13,8
4335,1,2026-02-13,4
4336,1,2026-02-13,3
4337,1,2026-02-13,4
4338,1,2026-02-13,8
4339,1,2026-02-13,5
4340,1,2026-02-13,4
4341,1,2026-02-13,3
4342,1,2026-02-13,6
4343,1,2026-02-13,7
4344,1,2026-02-13,4
4345,1,2026-02-13,5
4346,1,2026-02-13,6
4347,1,2026-02-13,8
4348,1,2026-02-13,6
4349,1,2026-02-13,2
4350,1,2026-02-13,6
4351,1,2026-02-14,6
4352,1,2026-02-14,6
4353,1,2026-02-14,4
4354,1,2026-02-14,2
4355,1,2026-02-14,3
4356,1,2026-02-14,3
4357,1,2026-02-14,5
4358,1,2026-02-14,2
4359,1,2026-02-14,2
4360,1,2026-02-14,3
4361,1,2026-02-14,4
4362,1,2026-02-14,6
4363,1,2026-02-14,2
4364,1,2026-02-14,6
4365,1,2026-02-14,7
4366,1,2026-02-14,8
4367,1,2026-02-14,4
4368,1,2026-02-14,5
4369,1,2026-02-14,5
4370,1,2026-02-14,8
4371,1,2026-02-14,7
4372,1,2026-02-14,6
4373,1,2026-02-14,8
4374,1,2026-02-14,4
4375,1,2026-02-14,6
4376,1,2026-02-14,6
4377,1,2026-02-14,2
4378,1,2026-02-14,3
4379,1,2026-02-14,5
4380,1,2026-02-14,5
4381,1,2026-02-14,6
4382,1,2026-02-14,5
4383,1,2026-02-14,2
4384,1,2026-02-14,2
4385,1,2026-02-14,4
4386,1,2026-02-14,8
4387,1,2026-02-14,6
4388,1,2026-02-14,2
4389,1,2026-02-14,3
4390,1,2026-02-14,6
4391,1,2026-02-14,4
4392,1,2026-02-14,7
4393,1,2026-02-14,5
4394,1,2026-02-14,3
4395,1,2026-02-14,3
4396,1,2026-02-14,3
4397,1,2026-02-14,2
4398,1,2026-02-14,8
4399,1,2026-02-14,8
4400,1,2026-02-14,6
4401,1,2026-02-14,5
4402,1,2026-02-14,7
4403,1,2026-02-14,6
4404,1,2026-02-14,7
4405,1,2026-02-14,2
4406,1,2026-02-14,8
4407,1,2026-02-14,3
4408,1,2026-02-14,3
4409,1,2026-02-14,7
4410,1,2026-02-14,4
4411,1,2026-02-14,5
4412,1,2026-02-14,5
4413,1,2026-02-14,6
4414,1,2026-02-14,5
4415,1,2026-02-14,8
4416,1,2026-02-14,4
4417,1,2026-02-14,2
4418,1,2026-02-14,5
4419,1,2026-02-14,7
4420,1,2026-02-14,5
4421,1,2026-02-14,5
4422,1,2026-02-14,4
4423,1,2026-02-14,4
4424,1,2026-02-14,8
4425,1,2026-02-14,3
4426,1,2026-02-14,8
4427,1,2026-02-14,4
4428,1,2026-02-14,3
4429,1,2026-02-14,7
4430,1,2026-02-14,8
4431,1,2026-02-14,8
4432,1,2026-02-14,3
4433,1,2026-02-14,5
4434,1,2026-02-14,3
4435,1,2026-02-14,3
4436,1,2026-02-14,4
4437,1,2026-02-14,6
4438,1,2026-02-14,7
4439,1,2026-02-14,3
4440,1,2026-02-14,3
4441,1,2026-02-14,6
4442,1,2026-02-14,6
4443,1,2026-02-14,8
4444,1,2026-02-14,8
4445,1,2026-02-14,2
4446,1,2026-02-14,3
4447,1,2026-02-14,8
4448,1,2026-02-14,8
4449,1,2026-02-14,5
4450,1,2026-02-14,4
4451,1,2026-02-14,3
4452,1,2026-02-14,7
4453,1,2026-02-14,3
4454,1,2026-02-14,3
4455,1,2026-02-14,3
4456,1,2026-02-14,3
4457,1,2026-02-14,3
4458,1,2026-02-15,7
4459,1,2026-02-15,3
4460,1,2026-02-15,4
4461,1,2026-02-15,6
4462,1,2026-02-15,3
4463,1,2026-02-15,8
4464,1,2026-02-15,8
4465,1,2026-02-15,7
4466,1,2026-02-15,2
4467,1,2026-02-15,7
4468,1,2026-02-15,5
4469,1,2026-02-15,3
4470,1,2026-02-15,7
4471,1,2026-02-15,2
4472,1,2026-02-15,7
4473,1,2026-02-15,2
4474,1,2026-02-15,5
4475,1,2026-02-15,5
4476,1,2026-02-15,3
4477,1,2026-02-15,5
4478,1,2026-02-15,7
4479,1,2026-02-15,7
4480,1,2026-02-15,5
4481,1,2026-02-15,2
4482,1,2026-02-15,7
4483,1,2026-02-15,7
4484,1,2026-02-15,2
4485,1,2026-02-15,5
4486,1,2026-02-15,6
4487,1,2026-02-15,5
4488,1,2026-02-15,6
4489,1,2026-02-15,8
4490,1,2026-02-15,3
4491,1,2026-02-15,6
4492,1,2026-02-15,4
4493,1,2026-02-15,4
4494,1,2026-02-15,5
4495,1,2026-02-15,7
4496,1,2026-02-15,7
4497,1,2026-02-15,7
4498,1,2026-02-15,6
4499,1,2026-02-15,7
4500,1,2026-02-15,7
4501,1,2026-02-15,6
4502,1,2026-02-15,8
4503,1,2026-02-15,4
4504,1,2026-02-15,6
4505,1,2026-02-15,6
4506,1,2026-02-15,6
4507,1,2026-02-15,3
4508,1,2026-02-15,2
4509,1,2026-02-15,4
4510,1,2026-02-15,6
4511,1,2026-02-15,3
4512,1,2026-02-15,7
4513,1,2026-02-15,5
4514,1,2026-02-15,2
4515,1,2026-02-15,4
4516,1,2026-02-15,7
4517,1,2026-02-15,2
4518,1,2026-02-15,7
4519,1,2026-02-15,3
4520,1,2026-02-15,5
4521,1,2026-02-15,2
4522,1,2026-02-15,4
4523,1,2026-02-15,6
4524,1,2026-02-15,5
4525,1,2026-02-15,7
4526,1,2026-02-15,2
4527,1,2026-02-15,5
4528,1,2026-02-15,4
4529,1,2026-02-15,8
4530,1,2026-02-15,6
4531,1,2026-02-15,3
4532,1,2026-02-15,4
4533,1,2026-02-15,3
4534,1,2026-02-15,6
4535,1,2026-02-15,2
4536,1,2026-02-15,2
4537,1,2026-02-15,4
4538,1,2026-02-15,4
4539,1,2026-02-15,5
4540,1,2026-02-15,2
4541,1,2026-02-15,5
4542,1,2026-02-15,7
4543,1,2026-02-15,6
4544,1,2026-02-15,4
4545,1,2026-02-15,7
4546,1,2026-02-15,4
4547,1,2026-02-15,7
4548,1,2026-02-15,5
4549,1,2026-02-15,2
4550,1,2026-02-15,4
4551,1,2026-02-15,3
4552,1,2026-02-15,7
4553,1,2026-02-15,5
4554,1,2026-02-15,2
4555,1,2026-02-15,2
4556,1,2026-02-15,3
4557,1,2026-02-15,2
4558,1,2026-02-15,5
4559,1,2026-02-15,5
4560,1,2026-02-16,2
4561,1,2026-02-16,7
4562,1,2026-02-16,6
4563,1,2026-02-16,8
4564,1,2026-02-16,5
4565,1,2026-02-16,8
4566,1,2026-02-16,3
4567,1,2026-02-16,3
4568,1,2026-02-16,7
4569,1,2026-02-16,4
4570,1,2026-02-16,3
4571,1,2026-02-16,2
4572,1,2026-02-16,6
4573,1,2026-02-16,3
4574,1,2026-02-16,7
4575,1,2026-02-16,6
4576,1,2026-02-16,7
4577,1,2026-02-16,4
4578,1,2026-02-16,7
4579,1,2026-02-16,7
4580,1,2026-02-16,7
4581,1,2026-02-16,3
4582,1,2026-02-16,5
4583,1,2026-02-16,4
4584,1,2026-02-16,5
4585,1,2026-02-16,5
4586,1,2026-02-16,5
4587,1,2026-02-16,8
4588,1,2026-02-16,3
4589,1,2026-02-16,2
4590,1,2026-02-16,2
4591,1,2026-02-16,4
4592,1,2026-02-16,2
4593,1,2026-02-16,7
4594,1,2026-02-16,7
4595,1,2026-02-16,3
4596,1,2026-02-16,6
4597,1,2026-02-16,5
4598,1,2026-02-16,6
4599,1,2026-02-16,8
4600,1,2026-02-16,8
4601,1,2026-02-16,4
4602,1,2026-02-16,2
4603,1,2026-02-16,6
4604,1,2026-02-16,6
4605,1,2026-02-16,7
4606,1,2026-02-16,2
4607,1,2026-02-16,6
4608,1,2026-02-16,8
4609,1,2026-02-16,2
4610,1,2026-02-16,2
4611,1,2026-02-16,3
4612,1,2026-02-16,7
4613,1,2026-02-16,3
4614,1,2026-02-16,5
4615,1,2026-02-16,6
4616,1,2026-02-16,2
4617,1,2026-02-16,7
4618,1,2026-02-16,6
4619,1,2026-02-16,3
4620,1,2026-02-16,3
4621,1,2026-02-16,7
4622,1,2026-02-16,4
4623,1,2026-02-16,2
4624,1,2026-02-16,7
4625,1,2026-02-16,8
4626,1,2026-02-16,3
4627,1,2026-02-16,2
4628,1,2026-02-16,8
4629,1,2026-02-16,3
4630,1,2026-02-16,6
4631,1,2026-02-17,5
4632,1,2026-02-17,2
4633,1,2026-02-17,6
4634,1,2026-02-17,3
4635,1,2026-02-17,7
4636,1,2026-02-17,8
4637,1,2026-02-17,6
4638,1,2026-02-17,6
4639,1,2026-02-17,4
4640,1,2026-02-17,4
4641,1,2026-02-17,7
4642,1,2026-02-17,6
4643,1,2026-02-17,5
4644,1,2026-02-17,2
4645,1,2026-02-17,8
4646,1,2026-02-17,2
4647,1,2026-02-17,4
4648,1,2026-02-17,3
4649,1,2026-02-17,3
4650,1,2026-02-17,3
4651,1,2026-02-17,6
4652,1,2026-02-17,7
4653,1,2026-02-17,7
4654,1,2026-02-17,6
4655,1,2026-02-17,4
4656,1,2026-02-17,8
4657,1,2026-02-17,4
4658,1,2026-02-17,5
4659,1,2026-02-17,5
4660,1,2026-02-17,5
4661,1,2026-02-17,8
4662,1,2026-02-17,6
4663,1,2026-02-17,4
4664,1,2026-02-17,6
4665,1,2026-02-17,8
4666,1,2026-02-17,5
4667,1,2026-02-17,4
4668,1,2026-02-17,4
4669,1,2026-02-17,4
4670,1,2026-02-17,7
4671,1,2026-02-17,6
4672,1,2026-02-17,8
4673,1,2026-02-17,6
4674,1,2026-02-17,7
4675,1,2026-02-17,5
4676,1,2026-02-17,8
4677,1,2026-02-17,5
4678,1,2026-02-17,8
4679,1,2026-02-17,4
4680,1,2026-02-17,3
4681,1,2026-02-17,3
4682,1,2026-02-17,2
4683,1,2026-02-17,7
4684,1,2026-02-17,6
4685,1,2026-02-17,6
4686,1,2026-02-17,6
4687,1,2026-02-17,6
4688,1,2026-02-17,4
4689,1,2026-02-17,4
4690,1,2026-02-17,6
4691,1,2026-02-17,7
4692,1,2026-02-17,2
4693,1,2026-02-17,7
4694,1,2026-02-17,8
4695,1,2026-02-17,4
4696,1,2026-02-17,8
4697,1,2026-02-17,3
4698,1,2026-02-17,2
4699,1,2026-02-17,3
4700,1,2026-02-17,8
4701,1,2026-02-17,2
4702,1,2026-02-17,8
4703,1,2026-02-17,2
4704,1,2026-02-17,5
4705,1,2026-02-17,2
4706,1,2026-02-17,8
4707,1,2026-02-17,4
4708,1,2026-02-17,4
4709,1,2026-02-17,4
4710,1,2026-02-17,3
4711,1,2026-02-17,3
4712,1,2026-02-17,7
4713,1,2026-02-17,4
4714,1,2026-02-17,2
4715,1,2026-02-17,6
4716,1,2026-02-17,5
4717,1,2026-02-17,8
4718,1,2026-02-18,8
4719,1,2026-02-18,7
4720,1,2026-02-18,2
